content,score
"Per tanggal 23 April 2024 apps pintu gak bisa di akses sama sekali, mau transaksi jadi gagal sudah 2x. Guys pikir2 ulang jika mau pake apps ini. Sekian dan terimakasih",1
"Sebaiknya biar lebih mudah penarikan ditambah ewallet min seperti dana ovo gopay dll ,, bukan hanya deposit saja",5
"Jual Beli Bitcoin serta aset crypto lainnya dengan transaksi minimum yang sangat terjangkau apalagi ada future limit ordernya (yakin ndk bakalan ketinggalan kereta) jadi Investasi Crypto di Pintu makin gampang, apalagi Aplikasi Pintu Crypto sangat user friendly (mudah digunakan) dan pastinya saya percaya Pintu aman. @koepitne77#InvestasiCryptodiPintu",5
"parah neh aplikasi, ga bisa login, cs juga ga berguna, ga respon, hilang aja uang",1
"Aplikasi Pintu Sangat Baik dan Mudah Untuk Pemula, Aplikasi PINTU tidak tipu2, terlisensi BAPPEBTI Aman, Nyaman dan Terpantau.. Ayo buruan download Aplikasi PINTU.. Selamat dan Sukses Untuk PINTU",5
"lewat Aplikasi Pintu Crypto investasi Crypto jadi lebih mudah, saya sendiri sedang fokus inves di Bitcoin, jual beli Bitcoin jadi mudah di aplikasi pintu Crypto. nggak salah nyoba investasi Crypto di Pintu 🔥🔥🔥 @nongkrongin1689 #InvestasiCryptodiPintu",5
Min kenapa aplikasi pintu eror dan saldo saya tidak tampil. Tolong konfirmasi nya,3
Assalamu'alaikum.. Alhamdulillah aplikasi pintu ini sangat membantu dalam trending investasi dan sangat mudah di fahami .. @Mrramonez08 #InvestasiCryptodiPintu,5
"Sebelumnya saya ucapkan terimakasih untuk developer pintu, pengalaman saya semenjak menggunakan pintu sudah baik ditambah fitur fitur yang menarik sehingga memudahkan saya untuk investasi,namun ada sedikit kendala pada penjualan saham terkadang jika kita jual 100% saham menjadi eror dikarenakan harga pada market berubah mohon ini di tindak lanjuti untuk kenyamanan pengguna pintu terimakasih.",5
"harga cryptocurrency di Aplikasi PINTU sangat berbeda jauh dari CEX seperti Binance, OKX, Bitget.",1
"Pintu adalah salah satu platform exchange cryptocurrency, yang sangat muda dan simple untuk pemula. Enjoy tranding kawan #InvestasiCryptodiPintu @fachriwirayudha2314",5
kecewe sya sma ni aplikasi knph suka keluar sendiri stiap buka aplikasi pasti minta login ulang tolong dong di perbaiki,1
"aplikasinya bagus, tp saat ingin mengirim token ke wallet lainn sangt lama",3
"Investasi Crypto di Pintu paling aman dah,apalagi aset kita di awasi langsung oleh BAPPEBTI. Yang paling aku suka ada fitur PINTU earn bisa nambah saldo Bitcoin (BTC) Di aplikasi PINTU Cocok banget buat nabung anak yang masih sekolah. @siburukrupa2504744  #InvestasiCryptodiPintu",5
"maaf gan baru 4 dulu ya, soalnya baru maen in , klw lancar smua smua nant di lengkapi bntangnya",4
Saya sudah deposit tapi uang nya tidak masuk di aplikasi dan respon cs nya sangat lama sekali,1
"Min tolong di adakan kembali metode penarikan via e-wallet lagi dong, nanti di tambahin lagi bintangnya",2
"Hai teman-teman semua selamat malam.. Investasi Crypto di Pintu ternyata Beneran Gampang Lho.. Pilihan Aset Crypto -nya Banyak & Fiturnya Mudah di Gunakan. Sekarang, Pintu Sudah ada Web3 Wallet Untuk Simpan NFT, Explore dApps & Hunting airdrop. @muhlis870 #InvestasiCryptodiPintu.",5
Pintu aplikasi terbaik sy sdh sekian tahun menggunakan aplikasi pintu tidak pernah kecewa Gunakan filingmu..beli cripto..dapatkan keuntungan..,5
Sangat mudah digunakan. Bagus buat pemula. Transaksi juga aman.,5
"Pilihan cukup banyak, biaya administrasi cukup murah, imbal hasil cukup baik",4
"Saya beri 5 bintang , pintu sangat memuaskan membeli koin tidak ribet, mengirim aset crypto ke teman sangat gampang dan fee nya sangat mura # @gedebatara0294",5
"Aplikasi exchanges yang sangat mudah dan ramah bagi user atau pengguna dengan berbagai macam fitur yang membantu saat menganalisa dan melakukan trading serta jual beli crypto, Pintu juga memasang fee yang cukup murah bagi pengguna sehingga bersahabat untuk modal yang kecil. @teukuzulfahmi23 #InvestasiCryptodiPintu",5
Caranya mudah. Bisa memilih apa saja yang ingin di investasikan. Pokoknya gak akan rugi.. @velixstevie.10391,5
"Buruan InvestasiCryptodiPintu Bisa melakukan jual/beli aset cryto dan pasti nya aman dan sudah terdaftar di OJK dan BAPPTI kapan lgi Nemu aplikasi sehebat dan segokill ini yok sama²kita maju kan cryto di INDONESIA KITA melalui aplikasi pintu,@RIONALDO SIRAIT",5
Narik dari wallet ke exchange 30 hari kepending nya mending tdi ke indodax biar mahal tapi lancar,1
Aplikasi mantap buat investasi yang mudah di coba ini Semakin lama semakin membawa kita senang @kuehangat123 #InvestasiCryptodiPintu,5
"Sangat lama untuk proses withdrawnya, dan helpcenter (chat) lambat untuk merespon",1
Bagus semua tambah jelas teransaksinya dan mudah di pahami. . .sukses selalu buat pengunaya,4
"sejauh ini saya pakai aplikasi pintu sangat baik, ini aplikasi yang sangat mudah rekomendasi bagi pemula sangat cocok pakai aplikasi ini. @finuriihsan7942 #InvestasiCryptodiPintu",5
Aplikasi investasi crypto paling simple dan mudah di gunakan. @icank12,5
Tolong Lebih Detail Lagi Untuk Keterangan Topup Saya Udh Top Up 100rb Pas Di Cek Belum Masuk Its Okey lah Nunggu bentar pas saya tanya ke LIVE CHAT Pengiriman Harus sesuai dengan nama akun dan udh gitu harus di refund mana Refund 15 Hari Tau gini saya ga Jadi Topup,1
fitur ubah watch list sangat berat kadang langsung keluar sendiri,2
"Selama ini apk ini cukup menarik ya, dan di tambah dengan adanya Nabung rutin setiap bulannya",4
"Investasi crypto di pintu mudah digunakan,cocok buat pemula yang ingin berinvestasi crypto,jual beli aset crypto jadi gampang dan pasti nya aman.@ikky40716606 #investasicryptodipintu",5
"Investasi Crypto di Pintu, Jual Beli Bitcoin (BTC) yang Jelas, aman, terpercaya karena sudah terdaftar di kemdag, Bappebti, Kominfo, mudah dan cepat untuk transaksi serta market yang sudah terverifikasi. Investasi aman, nyaman dan tenang pakai aplikasi Pintu Crypto. @ridox#InvestasiCryptodiPintu",5
"Saya sebagai pemula investasi cryto di aplikasi pintu Ternyata sangat mudah loh teman teman, dan pilihan aset di aplikasi pintu ini sangatlah banyak, Dan FITUR di Aplikasi Pintu Sangat Mudah di Gunakan , jadi bisa jual Beli Asset Crypto kita Makin Mudah Dan Cepat , Ayo temen temen mari investasi untuk masa depan yang cerah. @bayugmly784 #InvestasiCryptodiPintu",5
Susahnya jika pengurusan ganti nomer sudah ada email masuk saat sudah di balas lama minta ampun respon selanjutnya hampir 3 kali,1
Aplikasi pintu yang paling bagus fiturnya bisa investasi murah bangat gk perlu ngeluarin modal yang besar buat investasi buruan download cobain aplikasi nya #InvestasiCryptodiPintu @bangiky406696,5
"Aplikasi pintu crypto ini mudah sekali digunakan, investasi crypto di pintu pilihan aset crypto nya banyak sekali, jual beli Bitcoin jadi lebih gampang!! Gak percaya coba aja broo @arif157 #InvestasiCryptodiPintu",5
Dah lama aku pakai app sebelah eh baru lima hari kemarin nyoba pintu langsung deh jatuh cinta...pertahankan ya.kamu tak anggap doraemon suatu saat nanti pasti aku akan kemana saja....muah2..👍👍👍👍,5
Investasi Crypto di pintu emang mudah dan menyenangkan. Ada tutorial vidio bwat investor belajar invest di pintu dg aman dan tanpa was2.Jual beli bitcoin dan coin2 lainnya pun mudah dan ama. @azimoetzize #InvestasiCryptodiPintu,5
"@varensetiawan565 Semenjak invest di pintu Alhamdulillah keuanganku membaik, modal receh untung besar, beda dengan aplikasi sebelah, dengan biaya admin mahal, fee trade nya juga mahal pula, sukses untuk PINTU KEMANA SAJA",5
Baru mencoba aplikasi pintu sangat mudah aplikasi pintu benar2 rell dan bisa membantu saya berinfestasi @pintucryptucoin,5
"Ga sinkron sama di marketcap, delaynya parah, miris bgt rating nya buzzer ga origina dari user.",1
"tolong kak di kasi liat Plus Dan Minus di Bawah coin seperti dikasi warna Merah Dan Hijau Agar kita tidak Keliru, Seperti Di Kasi Warna Merah Dan Hijau Agar kita tau coin nya sedang naik atau turun. Terimakasih 🙏",2
Aplikasinya bagus tidak lelet transaksi langsung di proses tidak lamaa,5
"Mantap bener ini apk,baru daftar setelah itu veryfikasi dan cantumkan bank ,tanpa deposit langsung dapat event dgn nilai 17,5 usdt ..dan lngsung saya rupiahkan senilai 250 k.. Alhamdullilah sangat membantu sekali",5
Sering banget kalau kirim keluar lama..bisa 1 x 24 jam..itu jg mesti laporan dulu...giliran dana masuk mah cepet..,1
Pintu adalah aplikasi investasi crypto paling menguntungkan. Yang paling saya suka yaitu biaya withdraw paling murah se Indonesia. @dionbjw  #InvestasiCryptodiPintu,5
"Investasi crypto di PINTU ternya beneran ganpangnya , tunggu apalagi , ayo download PINTU dan investasi , ehh fiturnya mudah di gunakan juga lho😍 , pokonya terterter deeeh🔥✨😋☺️🤩 #@adenbolonk54056 #InvestasiCryptoDiPintu",5
"Sudah beberapa kali meminta bantuan reset pasword, tapi tidak terbantu sama sekali.",1
"Investasi crypto di aplikasi pintu emang the best untuk pemula dan yang baru belajar investasi crypto,di tambah lagi banyak aset yang di perjual belikan di aplikasi pintu ini.@ari Tedjo #InvestasiCryptodiPintu",5
"Update sekarang makin hancur, masa bisa deposit pakai E wallet, tapi gak bisa widrawal ke E wallet",1
"Exchange lokal setara internasional nih. keren banget Pintu. pertahankan min, dan terus tingkatkan ambil seluruh market yang ada di indonesia.",5
Tolong dong metode penarikan nya tambahin e wallet Biar makin mudah 😅😅,5
Proses pendaftaran akun pintu praktis dan cepat!!! Kamu install aplikasinya lalu daptar pakai reffperal[[[ P A R D I 433 ]]]agar cepat diverifikasi dengan mudah oleh admin!!! Thanks ya semoga makin tambah maju dan berkembang lagi ya!!! <!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5
"Pertama kali ada keraguan download aplikasi pintu, setelah daftar keraguan itu hilang aplikasi cripto yang mudah dipahami. Pintu membuka kebebasan finansial masa depan. @rpmgsmt722 #InvetasiCryptodiPintu",5
"""Pintu menawarkan berbagai macam aset crypto yang bisa diperdagangkan, dari Bitcoin hingga altcoin yang sedang naik daun. Selain itu, fitur-fitur seperti Pintu Earn dan Pintu Academy juga sangat bermanfaat untuk menambah pengetahuan tentang crypto. Sangat puas dengan Pintu!""@bangzombieofficial465#InvestasiCryptodiPintu",5
"PINTU adalah aplikasi Trading crypto yg saya tempati belajar dari nol. Seiring berjalannya waktu dan terus menyimak informasi dimedia resmi PINTU, kini sy sudah bisa melakukan trading kecil2an. PINTU hanya butuh perbaikan sedikit dalam hal selisih harga jual dan beli instan di PINTU. Gapnya agak lebar. Sukses untuk PINTU.👍👍👍💚💚💚🙏🙏🫥",4
harus nya makin canggih dan mudah ini malah makin mundur aplikasi pintu. jual beli crypto lelet banget bikit bete sumpah deh gue menyesal bikin akun pintu,1
"Investasi Crypto di Pintu merupakan pilihan yang tepat bagi para seluruh investor yang hendak berinvestasi di pasar kripto baik pemula maupun profesional. Aplikasi di Crypto sangat mudah digunakan dan yang pastinya terpercaya. Banyak jenis mata uang kripto yang bisa kalian pilih seperti Bitcoin, Ethereum, dll. Kalian bisa melakukan transaksi mata uang kripto seperti Jual Beli Bitcoin. Yuk segera download aplikasinya dan mulai berinvestasi. @benedictusryan2000280 #InvestasiCryptodiPintu",5
Tidak bisa verifikasi padahal sudah 3 kali pengulangan dan persyaratan sudah terpenuhi,1
selebihnya bintang yg menjawab walaupun sdikit sulit saya sebagai pemula bisa menggunakan aplikasi pintu . #InvestasiCryptodiPintu Doni Irawan,5
"saldo tiba tiba hilang, bagaimana solusinya? semua asset hilang dan tidak ada riwayat transaksinya",2
"Saat mau penarikan profit.. sering eror,, se akan akan pembuat aplikasi sengaja membuat aplikasi eror, biar para membernya nggak dapat profit.. tobat main di aplikasi pintu",1
"Investasi Crypto di Pintu benaran aman dan sangat mudah digunakan,sangat cocok bagi pemula,jangan ragu karna terbukti aman Jual Beli Bitcoin pun sangat mudah dipahami, lancar saat kita menarik uang dari pintu ke ewalet hitungan detik ,buruan tunggu apalagi #InvestasiCryptodiPintu @nurmipartini4017",5
"Deposit pertama lama masuk nya, yg kedua sudah 12 jam gak masuk2 app sialan",1
"Investasi di pintu gampang dan seru banget banyak fitur-fitur menarik juga, gak nyesel deh investasi di aplikasi Pintu @asnadi528044",5
"Aplikasi ini kok lemot banget, di klik apapun nggak respon.untuk menganalisa pergerakan harga pasar,tambahkan juga seperti trading view beserta indikatornya,biar para investor lebih mudah dlm menganalisa pasar sebelum memutuskan untuk menjual atau membeli aset.",2
"Kalo deposit bisa pakai e-wallet,kok pas mau tarik ga ada e-wallet, taii lah ga bisa narik jadinya",2
"▪︎Investasi Cripto di Pintu ▪︎Bitcoin Sebelum main aplikasi Pintu baru kebeli sepeda, Setelah main aplikasi pintu ehh kebeli sepeda motor....mantap @zidanmuhamadnindra330 #InvestasiCriptodiPintu",5
Halo min ini kenapa not loaded di dalam aplikasi pintu nyaa saldo saya bacaannya not loaded tidak bisa memuat ada apa ya,4
kenapa fitur tarik ke E-walet nya di hapus jadi susah padahal withdraw nya bisa pake E-walet masa tarik gak bisa kembalikan lah fitur yang lama tarik ke E-walet nya,1
"Sayang sekali, untuk penarikan ke E wallet sudah tidak bisa, kayaknya harus pindah nih😒",2
"Aplikasi pintu mudah di pergunakan buat trading,biayanya fee murah,,,terjangkau mantappp@alvero1233",5
"Jadikan menabungmu untuk masa depan agar menjaga keamanan uang di rekeningmu bisa gunakan fasilitas dari aplikasi ini (@bukapintu) menjadi refral untuk mendapatkan aset pertama secara percuma dari aplikasi pintu, aplikasi dengan berizin bappeti jadi menjadikan keamanan yang luar biasa untukenyimpan dana di aplikasi ini, dan tidak ada potongan sama sekali.",4
"Cs nya pada sombong, ditelegram dichat nggk ada respon sama sekali. Semua cs/adminnya begitu.. digrup juga dibanned buat ngirim pesan, terus gunanya grup TELEGRAM yang katanya buat pengaduan itu gmn?????",1
Aplikasi Pintu Crypto sangat membantu saya dalam melakukan penarikan ke idr. sudah mendukung fitur deposit crypto maupun idr dan mendukung penarikan crypto dan idr juga. jadi lebih complit di tambah biaya penarikan yang jauh lebih murah dari exc lain 😁 @candra15 #InvestasiCryptodiPintu,5
"Fitur pintu memang terbaik, sudah dilengkapi sudah ditambahkan fitur pintu pro tranding crypto makin gampang dapat cuan 🥳 @ahlalmufti02804 #InvestasiCryptodiPintu",5
Saran saya tambahin penarikan via dana sopepay ovo. biar bisa ngambil untung walawpun kecil. klo lewat via bank cuma bisa ngambil 50 ribu aja jdi susah ngambil untung nya. depositnya 1 juta untung cuma 20 ribu.mau narik nya susah minimum 50 ribu,4
"Dulu awal belajar kripto pake PINTU tapi setelah lemot PARAH,adminnya robot chat lalu penarikan kena cas top up kena cas aku cuma bilang: BYE BYE PINTU AKU KE APPLIKASI SEBELAH YAITU:PLUANG KARENA GAK ADA SEMUANYA ITU YG BIKIN DONGKOL.. GOODDD BYEEEEEE",1
Mau ganti nomor ribet amat gw gak bisa login ini minta kode otp sedangkan akun punya gw gw dah bilang nomor nya kok ribet amat,1
"semenjak saya menggunakan aplikasi pintu perekonomian saya serasa terbantu,banyak hutang hutang yang telah saya lunasi dan sekarang saya bisa memiliki tabungan sendiri ,terimakasih pintu semoga pintu selalu berjaya @rasman797 #InvenstasiCryptodiPintu",5
Aplikasi mantap buat beli dan jual bitcoin selama ini aman² aja.,5
"Bagus elegan,mudah di pahami ,oiya boleh di salin kak biar sama sama dapat @bolehdisalin",5
Saya orang awam gk tau apa-apa tenting trading lihat dari iklan kok kelihatanya menarik dan mudah untuk berinvestasi ternyata bener loh menarik dan mudah berinvestasi trading crypto di pintu saya bahagia bisa mengenal pintu ini 😊@dwinur1309 #InvestasiCryptodiPintu,5
"Lengkap dan mudah untuk cara berinvestasi dan bermain kripto. Semoga semakin mudah dalam penggunaannya, dan semakin banyak bonus. @herisoerachman952 #InvestasiCryptodiPintu",5
Deposit dan penarikan sangat mudah dan cepat user : @mzainudin27308,5
"pintu pro saya ga bisa dibuka,jika di klik ada gangguan gitu dan uang saya ada disitu semua",2
"pilihan aset terlalu sedikit, kurang update kalah jauh sama indodax",2
Sebagai investor aset crypto pemula kita bisa belajar banyak dengan menggunakan Pintu aplikasi crypto terbaik dan termudah di Indonesia. Kita bisa mengakses Pintu academy yang terdapat pada aplikasi Pintu berupa artikel edukasi untuk belajar mengenai seluk beluk investasi cryptocurrency.,5
Investasi Crypto di Pintu ternyata beneran gampang ya. Pilihan aset crypto-nya banyak & fiturnya mudah digunakan.@husin.baagil869,5
"dari segi market sangat lengkap, namun memiliki kekurangan di harga di setiap exchange nya",3
Kenapa pintu pro cuma ada beberapa token harusnya sama totalnya dengan pintu biasa kecewa saya,2
"Gilak ni app, gua jual pas diatas error njing giliran udh turun nyongsor baru bisa. Amblas saldoku 😠",1
"Naahh ini cocok banget buat investor pemula,pendaftaran mudah,gampang invest,pokoknya gak nyesel download aplikasi ini",5
Halo saya RM8591. mengatakan Cukup 1 dompet crypto terbaik di indonesia. Hanya PINTU tidak untuk yang lainnya Terima kasih PINTU #aplikasicryptountuksemua,5
"𝙅𝙪𝙖𝙡 𝘽𝙚𝙡𝙞 𝘽𝙞𝙩𝙘𝙤𝙞𝙣 di aplikasi Pintu ternyata simple dan mudah digunakan, gak usah ragu kalau ingin investasi & memiliki asset di Pintu, segera pasang aplikasinya dan gunakan affiliasinya 👉 @𝙚𝙧𝙞𝙚𝙡𝙖𝙡𝙮𝙖𝙯0207 #𝙄𝙣𝙫𝙚𝙨𝙩𝙖𝙨𝙞𝘾𝙧𝙮𝙥𝙩𝙤𝙙𝙞𝙋𝙞𝙣𝙩𝙪",5
Investasi Crypto di Pintu ternyata beneran gampang ya. Pilihan aset crypto-nya banyak & fiturnya mudah digunakan,5
"Aplikasi paling thebest manfaat banget buat investasi dapet cuan tiap hari dari pintu, makasih banget yah uhuy, langsung aja cantumkan kode referal nya @zulrounds pasti makin cuan banget",4
"Aplikasi Pintu Crypto mudah dipahami untuk pemula dan gak ribet, Jual Beli Bitcoin mudah, dengan hanya 11k sudah bisa beli BTC Crypto dan token /coin lain nya, Investasi Crypto di Pintu ada fitur menarik seperti stake PTU, earn sehingga kita mendapatkan bunganya dari token/coin tersebut, jadi jangan ragu lagi Investasi Crypto di Pintu, karena Aplikasi Pintu Crypto aman terdaftar di Bappebti kementrian perdagangan @sorasaklitinov #InvestasiCryptodiPintu",5
"Langsung sy kasih 5 bintang,tak perlu ragu untuk membuktikan dengan apk pintu ini. Semoga memberi yg terbaik bagi pengguna nya and amanah👍👍👍",5
tolong kalau bisa ketika ditambahin ketika menjual jumlah rupiahnya ditambahkan biar enak langsung eksekusi,4
"Please kak, kembalikan metode withdraw e wallet nya dong, dulu ada e wallet sekarang udah gak ada🙏",4
"Proses pencairan uang sangat aman dan terjamin pintu memang aplikasi yang sangat aman, pembelian aset saham sangat cepat prosesnya.@pintudihati1111 #InvestasiCryptoDiPintu",5
"Pintu mudah digunakan, saya masih belajar di kripto, semoga koin kripto lainnya segera dapat landing dan dapat ditradingkan di Pintu, terima kasih🙏. @heroneyd418 #InvestasiCryptodiPintu",5
"Aplikasi pintu adalah aplikasi terbaik untuk pemula untuk belajar crypto dan Bitcoin (BTC) mudah di pahami serta memberikan banyak reward untuk pengguna nya ,jadi Investasi Crypto di Pintu @ferdyrizaldy12903 #InvestasiCryptodiPintu",5
Penarikan untuk E-WALLET tolong diperbaiki!!!!! MENU LANGSUNG DIARAHKAN PADA PENARIKAN BANK DAN TIDAK DAPAT MEMBUKA MENU PENARIKAN MENGGUNAKAN E-WALLET!!!,1
"Terimakasih pintu, terimakasih pak Jeth Soetoyo..dulu awal install 2022,dan sekarang jadi aplikasi terpercaya yg bisa di pakai buat pemula..semoga bisa terus berkembang ya🔥 #InvestasiCryptodiPintu @satriahhh",5
"Saran saya pertama tolong di tambah lagi donk crypto yg d listing, seperti dogecoin, litecoin, polkadot, dll... Yg kedua tolong biaya spread nya di kurangi donk, saat ini spread di pintu cukup mahal, trimakasih...",3
Mantap dan bertanggungjawab. Deposit mudah widraw jg lancar.sukses selalu.,5
proses penarikan mudah dan biaya sangat murah..pertahankan seperti ini,5
DEPOSIT lama !! udh 30mnt saldo belum masuk akun pintu. MINIMAL ada kejelasan tentang DEPOSIT !,1
Untuk exchange ini termasuk Bagus cuman kendalanya ada beberapa coin yg tidak ada contoh VCT,5
"crypto yang sangat mudah di pahami, aplikasi pintu terbukti aman dan sudah terdaftar di OJK { otoritas jasa keuangan } jadi yang mau gabung tidak perlu ragu lagi buruan......................................................................................................................................................................................................................................................",5
"Mantap banget,penarikannya cepat banget,tanpa kendala PINTU memang josss👍👍👍",5
"pas update kok' jadi gk bisa di buka yah, apa hp saya gk support / gimana ?",3
"Bagus dan simpel cuman ferivikasinya lama,.kalau boleh tambahin doge dan lain2 biar tambah banyak,.",5
Gak sebagus dan semudah dulu sekarang gak bisa kirim ETH ke dompet lain kalo kaya gini mning di apk sebelah dah,1
"Saat mau tp selalu crash adminya janji2 bakal perbaikan tapi gaada tindakan. Gue harap kalian jgn pakai aplikasi ini move indodax,tokokripto,binance aja ini aplikasi developnya kaga tgung jwb klo kalian rugi",1
"Mudah sekali mengunakan aplikasi PINTU loh, topup gampang , trading menang dan paling penting WDnya lancar. Hehe.... Top markotop deh PINTU. @trie0031 #InvestasiCryptodiPintu",5
Gas promo trading pertama kali Pas mau trading di cek kuota masih tersedia Begitu abis trading mau klaim cashack munculnya kode salah.. Pas di cek kuota habis... Serasa kena prank... Menjengkelkan Bay bay bay,1
"Keren sih aplikasinya pilihan kryptonya juga banyak, kalo bisa tambahin saham min biar paket lengkap",5
Aplikasi Pintu crypto sangat mudah di oprasikan begitu pula jual beli crypto jadi makin gampang dan mudah dipahami,5
"Terlalu sering update, tampilan dan performa juga gitu2 aja",2
"Aplikasi yang sangat simpel dan mudah digunakan bagi orang"" seperti ku yang baru mulai mempelajari investasi & crypto. #InvestasiCryptodiPintu Usernamd : @tysonjunior0000994",5
"Tolong tambahkan e-wallet dalam penarikan 🙏 ,masa deposit bisa lewat e-wallet tapi penarikannya enggak",4
"Menurut Aku Pintu Adalah Apk Exchange Terbaik di Indonesia. Apk nya Mudah digunakan dan di Pahami Sama Pemula Investasi Crytpo ,Fasilitas Koin nya Lengkap untuk perdagangan dan Tentunnya Banyak Banget Bonus nya di Pintu,Ayo Download Dan Investasi Sekarang Pakai PINTU @nurudin03 #InvestasiCryptoDiPintu",5
Bapak atau ibu dana deposit saya sudah terpending dari pagi tadi Ampe skrg blm diproses bapak/ibu.tlg la saya sudah email n chat ke chat support tp gk ada balasan.tq,3
Mau narik saldo ke bank BCA bahkan BRI ga bisa. Ditolak. Terus ini cuma bisa deposit aja gitu ya? Ga bisa jadi cuan? Rugi dong,1
"Harga jual dan beli sangat jauh, misal harga Pepe 1320 tapi pas beli harga nya jadi 1390 dan harga jual 1280 , merugikan pengguna, di tambah potongan saat penarikan terbilang mahal, tolong di sesuaikan, harga beli dan jual nya , kayak gini semua orang malah rugi",1
"sangat2 membantu,,,,di saat saya butuhkan uang untuk membeli peralatan sekolah anak,,,,kyc hanya sebentar recomendasi dari teman saya langsung mendapat reward ,,,tentu nya agar anak saya bisa lanjut ke sekolah ,,,terima kasih ..pintu. ..pintu emang bukan kaleng kaleng😍😍😍😍😍😍😍😍😍😍",5
Harga jual ama harga beli harganya beda jauh banget wkwkwk adm nya gede bet,2
setiap transaksi mudah dah tampilan mudah di pahami,5
"Investasi di pintu itu beneran mudah dan aman, di pintu aset pilian crypto nya jg banyak & mudah di gunakan khusus untuk orang seperti saya yang gaptek . @adeliaazzahra650351 #Investasicryptodipintu",5
"Ayo segera install pintu , aplikasi exchange aman,nyaman,ringan kalau ada keluhan 'Tim pintu' cepat menjawab...anda wajib install",5
"Dari pada nyetrol mending investasi di pintu bisa.. Untung banyak,,, cukup modal remeh bisa investasi,,, dan jual / beli. yuk daftar diawal pakai referensi ARIST535 ya",4
"Hati hati, Penarikan gak bisa diharap bermain cepat, terjeda, Indikator % plus minus koin yang dibeli tidak spesifik",2
"Salah satu enaknya beli crypto di Pintu, pencairan atau withdrawnya cepet banget, profit ga perlu nunggu berhari-hari buat masuk ke rekening @kusnanirawanto #InvestasiCryptodiPintu",5
aplikasi mulai eror dan harga ketika naik gak ssuai. . parah. . sangat merugikan,2
"Aplikasi Pintu Crypto sangat gampang dan mudah digunakan untuk membeli saham Crypto. yang jelas sudah ada izin OJK jadi tidak d ragukan lagi untuk beli saham Crypto di aplikasi Pintu, nunggu apa lagi jaman sudah canggih dengan teknologi modal kecil bisa cuan bosssss. @pardiaj008118 #InvestasiCryptodiPintu #BTC (Bitcoin)",5
aplikasi nya sangat mendukung para jiwa muda agar selalu menabung dalam pemakaian uang 🤩🤩🤩,5
"Mudah dan cepat, serta biaya fee sangat ringan.. 👍",5
"kok gak ada pilihan tarik e-wallet.?? padahal aku deposit pake aplikasi dana, tapi giliran mau di tarik gak ada pilihan e-wallet, cuma ada tf bank",3
"Ketika menulis review, kejujuran adalah hal penting yang dapat meningkatkan kepercayaan pelanggan. Tidak ada yang keluhkan dari Pintu Flexible dari cara deposit dan menarik rupiah kerekening. Investasi crypto pun aman dan terpercaya di aplikasi Pintu Simple dan berkualitas menurut saya Pintu ini. Goodluck for the future🚀🚀🚀 #InvestasiCryptodiPintu @promopintu315",5
Sangat bagus mudah di mengerti dan enak cara makanya anti ribet pokonya debesss,5
sangat bagus mudah di mengerti proses kemanapun sangat mudah sekali...,5
mantap... gk nyesel pake pintu biaya murah salah krim aset pun di ganti wlwpun deg2gan takut gk balik... mantap. transaksi jual beli BTC simpel gak pake ribet ayo gabung. @dedetogeldt162 #investasiCriptodipintu,5
Daftar di awal pakai refferal (ARIST535).agar di ferivikasi cepat dan mendapatkan kadonya.,3
"Kenapa udah ga bisa withdraw pake e-wallet ya, deposit nya bisa masa withdrawnya ga bisa sama aja boong dong🥲",3
Aplikasi ini sangat direkomendasikan buat kalian yang pengen investasi cryptocurrency tanpa khawatir. Terima kasih untuk PT. PINTU KEMANA SAJA yang telah menciptakan aplikasi investasi cryptocurrency terbaru untuk masyarakat Indonesia,5
"Jual Beli Bitcoin (BTC) di aplikasi pintu membuat saya puas sengan segala kemudahannya, sangat simpel, mudah dimengerti dan bisa limit order. @dhon15 #InvestasiCryptodiPintu",5
"Sangat Bagus aplikasi pintu, Transaksinya Cepat.",5
"pintu mudah dan paling murah tax nya. koinnya update mengikuti exchange global, menabung BTC dan ETH semudah bernafas, pemula friendly bgt GG pintu. @amyb2024",5
Secara keseluruhan bagus mungkin bisa tambahkan penarikan lewat aplikasi DANA,5
Baru coba apk ini..mantap kagak ribet registrasinya...josssssss !!!!!,5
"penarikan fiat/crytp Sangat lama ,berjam"" & Customer service tidak cepat tanggap pelayanan sangat buruk, tolong perbaiki",1
"Aplikasinya ngebut dan sistemnya juga ngebut, verif ga pake lama, kerennn",5
Sejak pertama masuk crypto udh ga bsa ganti ke applikasi lain slain d pintu karna pengalaman tarik uang dn deposit emang paling the best di Aplikasi Pintu Crypto pintu udh cpt dn biaya fee yg murah @irvanxxstealz964 #InvestasiCryptodiPintu,5
Saya akan beri nilai penuh jika tampilan bar nya tepat dan sama dengan tradingview,4
Untuk aplikasi nya bagus mudah d mengerti untuk nambah teman @haryadiirvan053,5
